card_front,page,card_back,num_batches,index,batch_index,batch_size,button,timestamp
"../static/65/rc_vocab_65_54.png","Practice","../static/65/rc_vocab_65_55.png",1,17,0,64,"Next Card",1543512045
"../static/65/rc_vocab_65_54.png","Practice","../static/65/rc_vocab_65_55.png",1,17,0,64,"Flip",1543512046
"../static/65/rc_vocab_65_18.png","Practice","../static/65/rc_vocab_65_19.png",1,18,0,64,"Next Card",1543512048
"../static/65/rc_vocab_65_18.png","Practice","../static/65/rc_vocab_65_19.png",1,18,0,64,"Flip",1543512050
"../static/65/rc_vocab_65_116.png","Practice","../static/65/rc_vocab_65_117.png",1,19,0,64,"Next Card",1543512055
"../static/65/rc_vocab_65_116.png","Practice","../static/65/rc_vocab_65_117.png",1,19,0,64,"Flip",1543512060
"../static/65/rc_vocab_65_26.png","Practice","../static/65/rc_vocab_65_27.png",1,20,0,64,"Next Card",1543512062
"../static/65/rc_vocab_65_26.png","Practice","../static/65/rc_vocab_65_27.png",1,20,0,64,"Flip",1543512065
"../static/65/rc_vocab_65_44.png","Practice","../static/65/rc_vocab_65_45.png",1,21,0,64,"Next Card",1543512066
"../static/65/rc_vocab_65_44.png","Practice","../static/65/rc_vocab_65_45.png",1,21,0,64,"Flip",1543512068
"../static/65/rc_vocab_65_40.png","Practice","../static/65/rc_vocab_65_41.png",1,22,0,64,"Next Card",1543512087
"../static/65/rc_vocab_65_40.png","Practice","../static/65/rc_vocab_65_41.png",1,22,0,64,"Flip",1543512088
"../static/65/rc_vocab_65_124.png","Practice","../static/65/rc_vocab_65_125.png",1,23,0,64,"Next Card",1543512090
"../static/65/rc_vocab_65_124.png","Practice","../static/65/rc_vocab_65_125.png",1,23,0,64,"Flip",1543512091
"../static/65/rc_vocab_65_64.png","Practice","../static/65/rc_vocab_65_65.png",1,24,0,64,"Next Card",1543512095
"../static/65/rc_vocab_65_64.png","Practice","../static/65/rc_vocab_65_65.png",1,24,0,64,"Flip",1543512097
"../static/65/rc_vocab_65_76.png","Practice","../static/65/rc_vocab_65_77.png",1,25,0,64,"Next Card",1543512099
"../static/65/rc_vocab_65_76.png","Practice","../static/65/rc_vocab_65_77.png",1,25,0,64,"Flip",1543512102
"../static/65/rc_vocab_65_78.png","Practice","../static/65/rc_vocab_65_79.png",1,26,0,64,"Next Card",1543512105
"../static/65/rc_vocab_65_78.png","Practice","../static/65/rc_vocab_65_79.png",1,26,0,64,"Flip",1543512107
"../static/65/rc_vocab_65_4.png","Practice","../static/65/rc_vocab_65_5.png",1,27,0,64,"Next Card",1543512114
"../static/65/rc_vocab_65_4.png","Practice","../static/65/rc_vocab_65_5.png",1,27,0,64,"Flip",1543512116
"../static/65/rc_vocab_65_70.png","Practice","../static/65/rc_vocab_65_71.png",1,28,0,64,"Next Card",1543512120
"../static/65/rc_vocab_65_70.png","Practice","../static/65/rc_vocab_65_71.png",1,28,0,64,"Flip",1543512122
"../static/65/rc_vocab_65_60.png","Practice","../static/65/rc_vocab_65_61.png",1,29,0,64,"Next Card",1543512125
"../static/65/rc_vocab_65_60.png","Practice","../static/65/rc_vocab_65_61.png",1,29,0,64,"Flip",1543512126
"../static/65/rc_vocab_65_56.png","Practice","../static/65/rc_vocab_65_57.png",1,30,0,64,"Next Card",1543512128
"../static/65/rc_vocab_65_56.png","Practice","../static/65/rc_vocab_65_57.png",1,30,0,64,"Flip",1543512129
"../static/65/rc_vocab_65_74.png","Practice","../static/65/rc_vocab_65_75.png",1,31,0,64,"Next Card",1543512132
"../static/65/rc_vocab_65_74.png","Practice","../static/65/rc_vocab_65_75.png",1,31,0,64,"Flip",1543512135
"../static/65/rc_vocab_65_98.png","Practice","../static/65/rc_vocab_65_99.png",1,32,0,64,"Next Card",1543512136
"../static/65/rc_vocab_65_98.png","Practice","../static/65/rc_vocab_65_99.png",1,32,0,64,"Flip",1543512139
"../static/65/rc_vocab_65_88.png","Practice","../static/65/rc_vocab_65_89.png",1,33,0,64,"Next Card",1543512140
"../static/65/rc_vocab_65_88.png","Practice","../static/65/rc_vocab_65_89.png",1,33,0,64,"Flip",1543512142
"../static/65/rc_vocab_65_106.png","Practice","../static/65/rc_vocab_65_107.png",1,34,0,64,"Next Card",1543512145
"../static/65/rc_vocab_65_106.png","Practice","../static/65/rc_vocab_65_107.png",1,34,0,64,"Flip",1543512146
"../static/65/rc_vocab_65_22.png","Practice","../static/65/rc_vocab_65_23.png",1,35,0,64,"Next Card",1543512152
"../static/65/rc_vocab_65_22.png","Practice","../static/65/rc_vocab_65_23.png",1,35,0,64,"Flip",1543512153
"../static/65/rc_vocab_65_100.png","Practice","../static/65/rc_vocab_65_101.png",1,36,0,64,"Next Card",1543512160
"../static/65/rc_vocab_65_100.png","Practice","../static/65/rc_vocab_65_101.png",1,36,0,64,"Flip",1543512162
"../static/65/rc_vocab_65_84.png","Practice","../static/65/rc_vocab_65_85.png",1,37,0,64,"Next Card",1543512170
"../static/65/rc_vocab_65_84.png","Practice","../static/65/rc_vocab_65_85.png",1,37,0,64,"Flip",1543512171
"../static/65/rc_vocab_65_2.png","Practice","../static/65/rc_vocab_65_3.png",1,38,0,64,"Next Card",1543512177
"../static/65/rc_vocab_65_2.png","Practice","../static/65/rc_vocab_65_3.png",1,38,0,64,"Flip",1543512179
"../static/65/rc_vocab_65_82.png","Practice","../static/65/rc_vocab_65_83.png",1,39,0,64,"Next Card",1543512182
"../static/65/rc_vocab_65_82.png","Practice","../static/65/rc_vocab_65_83.png",1,39,0,64,"Flip",1543512183
"../static/65/rc_vocab_65_72.png","Practice","../static/65/rc_vocab_65_73.png",1,40,0,64,"Next Card",1543512186
"../static/65/rc_vocab_65_72.png","Practice","../static/65/rc_vocab_65_73.png",1,40,0,64,"Flip",1543512189
"../static/65/rc_vocab_65_126.png","Practice","../static/65/rc_vocab_65_127.png",1,41,0,64,"Next Card",1543512194
"../static/65/rc_vocab_65_126.png","Practice","../static/65/rc_vocab_65_127.png",1,41,0,64,"Flip",1543512196
"../static/65/rc_vocab_65_80.png","Practice","../static/65/rc_vocab_65_81.png",1,42,0,64,"Next Card",1543512198
"../static/65/rc_vocab_65_80.png","Practice","../static/65/rc_vocab_65_81.png",1,42,0,64,"Flip",1543512201
"../static/65/rc_vocab_65_46.png","Practice","../static/65/rc_vocab_65_47.png",1,43,0,64,"Next Card",1543512209
"../static/65/rc_vocab_65_46.png","Practice","../static/65/rc_vocab_65_47.png",1,43,0,64,"Flip",1543512211
"../static/65/rc_vocab_65_104.png","Practice","../static/65/rc_vocab_65_105.png",1,44,0,64,"Next Card",1543512213
"../static/65/rc_vocab_65_104.png","Practice","../static/65/rc_vocab_65_105.png",1,44,0,64,"Flip",1543512215
"../static/65/rc_vocab_65_94.png","Practice","../static/65/rc_vocab_65_95.png",1,45,0,64,"Next Card",1543512219
"../static/65/rc_vocab_65_94.png","Practice","../static/65/rc_vocab_65_95.png",1,45,0,64,"Flip",1543512221
"../static/65/rc_vocab_65_68.png","Practice","../static/65/rc_vocab_65_69.png",1,46,0,64,"Next Card",1543512222
"../static/65/rc_vocab_65_68.png","Practice","../static/65/rc_vocab_65_69.png",1,46,0,64,"Flip",1543512224
"../static/65/rc_vocab_65_52.png","Practice","../static/65/rc_vocab_65_53.png",1,47,0,64,"Next Card",1543512226
"../static/65/rc_vocab_65_52.png","Practice","../static/65/rc_vocab_65_53.png",1,47,0,64,"Flip",1543512227
"../static/65/rc_vocab_65_62.png","Practice","../static/65/rc_vocab_65_63.png",1,48,0,64,"Next Card",1543512229
"../static/65/rc_vocab_65_62.png","Practice","../static/65/rc_vocab_65_63.png",1,48,0,64,"Flip",1543512231
"../static/65/rc_vocab_65_112.png","Practice","../static/65/rc_vocab_65_113.png",1,49,0,64,"Next Card",1543512233
"../static/65/rc_vocab_65_112.png","Practice","../static/65/rc_vocab_65_113.png",1,49,0,64,"Flip",1543512235
"../static/65/rc_vocab_65_120.png","Practice","../static/65/rc_vocab_65_121.png",1,50,0,64,"Next Card",1543512237
"../static/65/rc_vocab_65_120.png","Practice","../static/65/rc_vocab_65_121.png",1,50,0,64,"Flip",1543512239
"../static/65/rc_vocab_65_20.png","Practice","../static/65/rc_vocab_65_21.png",1,51,0,64,"Next Card",1543512245
"../static/65/rc_vocab_65_20.png","Practice","../static/65/rc_vocab_65_21.png",1,51,0,64,"Flip",1543512246
"../static/65/rc_vocab_65_66.png","Practice","../static/65/rc_vocab_65_67.png",1,52,0,64,"Next Card",1543512249
"../static/65/rc_vocab_65_66.png","Practice","../static/65/rc_vocab_65_67.png",1,52,0,64,"Flip",1543512250
"../static/65/rc_vocab_65_34.png","Practice","../static/65/rc_vocab_65_35.png",1,53,0,64,"Next Card",1543512252
"../static/65/rc_vocab_65_34.png","Practice","../static/65/rc_vocab_65_35.png",1,53,0,64,"Flip",1543512259
"../static/65/rc_vocab_65_92.png","Practice","../static/65/rc_vocab_65_93.png",1,54,0,64,"Next Card",1543512280
"../static/65/rc_vocab_65_92.png","Practice","../static/65/rc_vocab_65_93.png",1,54,0,64,"Flip",1543512282
"../static/65/rc_vocab_65_114.png","Practice","../static/65/rc_vocab_65_115.png",1,55,0,64,"Next Card",1543512284
"../static/65/rc_vocab_65_114.png","Practice","../static/65/rc_vocab_65_115.png",1,55,0,64,"Flip",1543512285
"../static/65/rc_vocab_65_58.png","Practice","../static/65/rc_vocab_65_59.png",1,56,0,64,"Next Card",1543512287
"../static/65/rc_vocab_65_58.png","Practice","../static/65/rc_vocab_65_59.png",1,56,0,64,"Flip",1543512289
"../static/65/rc_vocab_65_28.png","Practice","../static/65/rc_vocab_65_29.png",1,57,0,64,"Next Card",1543512292
"../static/65/rc_vocab_65_28.png","Practice","../static/65/rc_vocab_65_29.png",1,57,0,64,"Flip",1543512294
"../static/65/rc_vocab_65_12.png","Practice","../static/65/rc_vocab_65_13.png",1,58,0,64,"Next Card",1543512296
"../static/65/rc_vocab_65_12.png","Practice","../static/65/rc_vocab_65_13.png",1,58,0,64,"Flip",1543512298
"../static/65/rc_vocab_65_0.png","Practice","../static/65/rc_vocab_65_1.png",1,59,0,64,"Next Card",1543512299
"../static/65/rc_vocab_65_0.png","Practice","../static/65/rc_vocab_65_1.png",1,59,0,64,"Flip",1543512301
"../static/65/rc_vocab_65_122.png","Practice","../static/65/rc_vocab_65_123.png",1,60,0,64,"Next Card",1543512303
"../static/65/rc_vocab_65_122.png","Practice","../static/65/rc_vocab_65_123.png",1,60,0,64,"Flip",1543512306
"../static/65/rc_vocab_65_42.png","Practice","../static/65/rc_vocab_65_43.png",1,61,0,64,"Next Card",1543512308
"../static/65/rc_vocab_65_42.png","Practice","../static/65/rc_vocab_65_43.png",1,61,0,64,"Flip",1543512310
"../static/65/rc_vocab_65_48.png","Practice","../static/65/rc_vocab_65_49.png",1,62,0,64,"Next Card",1543512313
"../static/65/rc_vocab_65_48.png","Practice","../static/65/rc_vocab_65_49.png",1,62,0,64,"Flip",1543512315
"../static/65/rc_vocab_65_8.png","Practice","../static/65/rc_vocab_65_9.png",1,63,0,64,"Next Card",1543512317
"../static/65/rc_vocab_65_8.png","Practice","../static/65/rc_vocab_65_9.png",1,63,0,64,"Flip",1543512318
"../static/65/rc_vocab_65_8.png","Practice","../static/65/rc_vocab_65_9.png",1,63,0,64,"Main Menu",1543512321
"../static/145/rc_vocab_145_100.png","Practice","../static/145/rc_vocab_145_101.png",1,0,0,73,"Flip",1543512331
"../static/145/rc_vocab_145_114.png","Practice","../static/145/rc_vocab_145_115.png",1,1,0,73,"Next Card",1543512337
"../static/145/rc_vocab_145_114.png","Practice","../static/145/rc_vocab_145_115.png",1,1,0,73,"Flip",1543512339
"../static/145/rc_vocab_145_56.png","Practice","../static/145/rc_vocab_145_57.png",1,2,0,73,"Next Card",1543512342
"../static/145/rc_vocab_145_56.png","Practice","../static/145/rc_vocab_145_57.png",1,2,0,73,"Flip",1543512343
"../static/145/rc_vocab_145_16.png","Practice","../static/145/rc_vocab_145_17.png",1,3,0,73,"Next Card",1543512349
"../static/145/rc_vocab_145_16.png","Practice","../static/145/rc_vocab_145_17.png",1,3,0,73,"Flip",1543512351
"../static/145/rc_vocab_145_136.png","Practice","../static/145/rc_vocab_145_137.png",1,4,0,73,"Next Card",1543512353
"../static/145/rc_vocab_145_136.png","Practice","../static/145/rc_vocab_145_137.png",1,4,0,73,"Flip",1543512354
"../static/145/rc_vocab_145_22.png","Practice","../static/145/rc_vocab_145_23.png",1,5,0,73,"Next Card",1543512356
"../static/145/rc_vocab_145_22.png","Practice","../static/145/rc_vocab_145_23.png",1,5,0,73,"Flip",1543512371
"../static/145/rc_vocab_145_104.png","Practice","../static/145/rc_vocab_145_105.png",1,6,0,73,"Next Card",1543512375
"../static/145/rc_vocab_145_104.png","Practice","../static/145/rc_vocab_145_105.png",1,6,0,73,"Flip",1543512377
"../static/145/rc_vocab_145_42.png","Practice","../static/145/rc_vocab_145_43.png",1,7,0,73,"Next Card",1543512378
"../static/145/rc_vocab_145_42.png","Practice","../static/145/rc_vocab_145_43.png",1,7,0,73,"Flip",1543512381
"../static/145/rc_vocab_145_4.png","Practice","../static/145/rc_vocab_145_5.png",1,8,0,73,"Next Card",1543512387
"../static/145/rc_vocab_145_4.png","Practice","../static/145/rc_vocab_145_5.png",1,8,0,73,"Flip",1543512388
"../static/145/rc_vocab_145_132.png","Practice","../static/145/rc_vocab_145_133.png",1,9,0,73,"Next Card",1543512390
"../static/145/rc_vocab_145_132.png","Practice","../static/145/rc_vocab_145_133.png",1,9,0,73,"Flip",1543512392
"../static/145/rc_vocab_145_68.png","Practice","../static/145/rc_vocab_145_69.png",1,10,0,73,"Next Card",1543512394
"../static/145/rc_vocab_145_68.png","Practice","../static/145/rc_vocab_145_69.png",1,10,0,73,"Flip",1543512395
"../static/145/rc_vocab_145_62.png","Practice","../static/145/rc_vocab_145_63.png",1,11,0,73,"Next Card",1543512399
"../static/145/rc_vocab_145_62.png","Practice","../static/145/rc_vocab_145_63.png",1,11,0,73,"Flip",1543512400
"../static/145/rc_vocab_145_106.png","Practice","../static/145/rc_vocab_145_107.png",1,12,0,73,"Next Card",1543512403
"../static/145/rc_vocab_145_106.png","Practice","../static/145/rc_vocab_145_107.png",1,12,0,73,"Flip",1543512406
"../static/145/rc_vocab_145_40.png","Practice","../static/145/rc_vocab_145_41.png",1,13,0,73,"Next Card",1543512411
"../static/145/rc_vocab_145_40.png","Practice","../static/145/rc_vocab_145_41.png",1,13,0,73,"Flip",1543512412
"../static/145/rc_vocab_145_84.png","Practice","../static/145/rc_vocab_145_85.png",1,14,0,73,"Next Card",1543512414
"../static/145/rc_vocab_145_84.png","Practice","../static/145/rc_vocab_145_85.png",1,14,0,73,"Flip",1543512415
"../static/145/rc_vocab_145_80.png","Practice","../static/145/rc_vocab_145_81.png",1,15,0,73,"Next Card",1543512420
"../static/145/rc_vocab_145_80.png","Practice","../static/145/rc_vocab_145_81.png",1,15,0,73,"Flip",1543512422
"../static/145/rc_vocab_145_130.png","Practice","../static/145/rc_vocab_145_131.png",1,16,0,73,"Next Card",1543512426
"../static/145/rc_vocab_145_130.png","Practice","../static/145/rc_vocab_145_131.png",1,16,0,73,"Flip",1543512428
"../static/145/rc_vocab_145_98.png","Practice","../static/145/rc_vocab_145_99.png",1,17,0,73,"Next Card",1543512432
"../static/145/rc_vocab_145_98.png","Practice","../static/145/rc_vocab_145_99.png",1,17,0,73,"Flip",1543512433
"../static/145/rc_vocab_145_30.png","Practice","../static/145/rc_vocab_145_31.png",1,18,0,73,"Next Card",1543512435
"../static/145/rc_vocab_145_30.png","Practice","../static/145/rc_vocab_145_31.png",1,18,0,73,"Flip",1543512437
"../static/145/rc_vocab_145_126.png","Practice","../static/145/rc_vocab_145_127.png",1,19,0,73,"Next Card",1543512439
"../static/145/rc_vocab_145_126.png","Practice","../static/145/rc_vocab_145_127.png",1,19,0,73,"Flip",1543512442
"../static/145/rc_vocab_145_24.png","Practice","../static/145/rc_vocab_145_25.png",1,20,0,73,"Next Card",1543512454
"../static/145/rc_vocab_145_24.png","Practice","../static/145/rc_vocab_145_25.png",1,20,0,73,"Flip",1543512457
"../static/145/rc_vocab_145_14.png","Practice","../static/145/rc_vocab_145_15.png",1,21,0,73,"Next Card",1543512459
"../static/145/rc_vocab_145_14.png","Practice","../static/145/rc_vocab_145_15.png",1,21,0,73,"Flip",1543512460
"../static/145/rc_vocab_145_6.png","Practice","../static/145/rc_vocab_145_7.png",1,22,0,73,"Next Card",1543512461
"../static/145/rc_vocab_145_6.png","Practice","../static/145/rc_vocab_145_7.png",1,22,0,73,"Flip",1543512463
"../static/145/rc_vocab_145_108.png","Practice","../static/145/rc_vocab_145_109.png",1,23,0,73,"Next Card",1543512465
"../static/145/rc_vocab_145_108.png","Practice","../static/145/rc_vocab_145_109.png",1,23,0,73,"Flip",1543512467
"../static/145/rc_vocab_145_102.png","Practice","../static/145/rc_vocab_145_103.png",1,24,0,73,"Next Card",1543512468
"../static/145/rc_vocab_145_102.png","Practice","../static/145/rc_vocab_145_103.png",1,24,0,73,"Flip",1543512470
"../static/145/rc_vocab_145_38.png","Practice","../static/145/rc_vocab_145_39.png",1,25,0,73,"Next Card",1543512471
"../static/145/rc_vocab_145_38.png","Practice","../static/145/rc_vocab_145_39.png",1,25,0,73,"Flip",1543512473
"../static/145/rc_vocab_145_142.png","Practice","../static/145/rc_vocab_145_143.png",1,26,0,73,"Next Card",1543512475
"../static/145/rc_vocab_145_142.png","Practice","../static/145/rc_vocab_145_143.png",1,26,0,73,"Flip",1543512477
"../static/145/rc_vocab_145_134.png","Practice","../static/145/rc_vocab_145_135.png",1,27,0,73,"Next Card",1543512479
"../static/145/rc_vocab_145_134.png","Practice","../static/145/rc_vocab_145_135.png",1,27,0,73,"Flip",1543512481
"../static/145/rc_vocab_145_112.png","Practice","../static/145/rc_vocab_145_113.png",1,28,0,73,"Next Card",1543512482
"../static/145/rc_vocab_145_112.png","Practice","../static/145/rc_vocab_145_113.png",1,28,0,73,"Flip",1543512484
"../static/145/rc_vocab_145_92.png","Practice","../static/145/rc_vocab_145_93.png",1,29,0,73,"Next Card",1543512508
"../static/145/rc_vocab_145_92.png","Practice","../static/145/rc_vocab_145_93.png",1,29,0,73,"Flip",1543512510
"../static/145/rc_vocab_145_70.png","Practice","../static/145/rc_vocab_145_71.png",1,30,0,73,"Next Card",1543512512
"../static/145/rc_vocab_145_70.png","Practice","../static/145/rc_vocab_145_71.png",1,30,0,73,"Flip",1543512514
"../static/145/rc_vocab_145_18.png","Practice","../static/145/rc_vocab_145_19.png",1,31,0,73,"Next Card",1543512516
"../static/145/rc_vocab_145_18.png","Practice","../static/145/rc_vocab_145_19.png",1,31,0,73,"Flip",1543512517
"../static/145/rc_vocab_145_90.png","Practice","../static/145/rc_vocab_145_91.png",1,32,0,73,"Next Card",1543512518
"../static/145/rc_vocab_145_90.png","Practice","../static/145/rc_vocab_145_91.png",1,32,0,73,"Flip",1543512520
"../static/145/rc_vocab_145_12.png","Practice","../static/145/rc_vocab_145_13.png",1,33,0,73,"Next Card",1543512524
"../static/145/rc_vocab_145_12.png","Practice","../static/145/rc_vocab_145_13.png",1,33,0,73,"Flip",1543512525
"../static/145/rc_vocab_145_50.png","Practice","../static/145/rc_vocab_145_51.png",1,34,0,73,"Next Card",1543512529
"../static/145/rc_vocab_145_50.png","Practice","../static/145/rc_vocab_145_51.png",1,34,0,73,"Flip",1543512532
"../static/145/rc_vocab_145_26.png","Practice","../static/145/rc_vocab_145_27.png",1,35,0,73,"Next Card",1543512533
"../static/145/rc_vocab_145_26.png","Practice","../static/145/rc_vocab_145_27.png",1,35,0,73,"Flip",1543512535
"../static/145/rc_vocab_145_124.png","Practice","../static/145/rc_vocab_145_125.png",1,36,0,73,"Next Card",1543512539
"../static/145/rc_vocab_145_124.png","Practice","../static/145/rc_vocab_145_125.png",1,36,0,73,"Flip",1543512540
"../static/145/rc_vocab_145_46.png","Practice","../static/145/rc_vocab_145_47.png",1,37,0,73,"Next Card",1543512555
"../static/145/rc_vocab_145_46.png","Practice","../static/145/rc_vocab_145_47.png",1,37,0,73,"Flip",1543512556
"../static/145/rc_vocab_145_44.png","Practice","../static/145/rc_vocab_145_45.png",1,38,0,73,"Next Card",1543512560
"../static/145/rc_vocab_145_44.png","Practice","../static/145/rc_vocab_145_45.png",1,38,0,73,"Flip",1543512561
"../static/145/rc_vocab_145_76.png","Practice","../static/145/rc_vocab_145_77.png",1,39,0,73,"Next Card",1543512564
"../static/145/rc_vocab_145_76.png","Practice","../static/145/rc_vocab_145_77.png",1,39,0,73,"Flip",1543512565
"../static/145/rc_vocab_145_28.png","Practice","../static/145/rc_vocab_145_29.png",1,40,0,73,"Next Card",1543512567
"../static/145/rc_vocab_145_28.png","Practice","../static/145/rc_vocab_145_29.png",1,40,0,73,"Flip",1543512568
"../static/145/rc_vocab_145_20.png","Practice","../static/145/rc_vocab_145_21.png",1,41,0,73,"Next Card",1543512570
"../static/145/rc_vocab_145_20.png","Practice","../static/145/rc_vocab_145_21.png",1,41,0,73,"Flip",1543512572
"../static/145/rc_vocab_145_60.png","Practice","../static/145/rc_vocab_145_61.png",1,42,0,73,"Next Card",1543512575
"../static/145/rc_vocab_145_60.png","Practice","../static/145/rc_vocab_145_61.png",1,42,0,73,"Flip",1543512577
"../static/145/rc_vocab_145_116.png","Practice","../static/145/rc_vocab_145_117.png",1,43,0,73,"Next Card",1543512599
"../static/145/rc_vocab_145_116.png","Practice","../static/145/rc_vocab_145_117.png",1,43,0,73,"Flip",1543512603
"../static/145/rc_vocab_145_144.png","Practice","../static/145/rc_vocab_145_145.png",1,44,0,73,"Next Card",1543512604
"../static/145/rc_vocab_145_144.png","Practice","../static/145/rc_vocab_145_145.png",1,44,0,73,"Flip",1543512605
"../static/145/rc_vocab_145_0.png","Practice","../static/145/rc_vocab_145_1.png",1,45,0,73,"Next Card",1543512607
"../static/145/rc_vocab_145_0.png","Practice","../static/145/rc_vocab_145_1.png",1,45,0,73,"Flip",1543512608
"../static/145/rc_vocab_145_72.png","Practice","../static/145/rc_vocab_145_73.png",1,46,0,73,"Next Card",1543512610
"../static/145/rc_vocab_145_72.png","Practice","../static/145/rc_vocab_145_73.png",1,46,0,73,"Flip",1543512611
"../static/145/rc_vocab_145_74.png","Practice","../static/145/rc_vocab_145_75.png",1,47,0,73,"Next Card",1543512615
"../static/145/rc_vocab_145_74.png","Practice","../static/145/rc_vocab_145_75.png",1,47,0,73,"Flip",1543512617
"../static/145/rc_vocab_145_54.png","Practice","../static/145/rc_vocab_145_55.png",1,48,0,73,"Next Card",1543512619
"../static/145/rc_vocab_145_54.png","Practice","../static/145/rc_vocab_145_55.png",1,48,0,73,"Flip",1543512621
"../static/145/rc_vocab_145_10.png","Practice","../static/145/rc_vocab_145_11.png",1,49,0,73,"Next Card",1543512622
"../static/145/rc_vocab_145_10.png","Practice","../static/145/rc_vocab_145_11.png",1,49,0,73,"Flip",1543512624
"../static/145/rc_vocab_145_110.png","Practice","../static/145/rc_vocab_145_111.png",1,50,0,73,"Next Card",1543512626
"../static/145/rc_vocab_145_110.png","Practice","../static/145/rc_vocab_145_111.png",1,50,0,73,"Flip",1543512627
"../static/145/rc_vocab_145_138.png","Practice","../static/145/rc_vocab_145_139.png",1,51,0,73,"Next Card",1543512630
"../static/145/rc_vocab_145_138.png","Practice","../static/145/rc_vocab_145_139.png",1,51,0,73,"Flip",1543512631
"../static/145/rc_vocab_145_34.png","Practice","../static/145/rc_vocab_145_35.png",1,52,0,73,"Next Card",1543512636
"../static/145/rc_vocab_145_34.png","Practice","../static/145/rc_vocab_145_35.png",1,52,0,73,"Flip",1543512637
"../static/145/rc_vocab_145_78.png","Practice","../static/145/rc_vocab_145_79.png",1,53,0,73,"Next Card",1543512638
"../static/145/rc_vocab_145_78.png","Practice","../static/145/rc_vocab_145_79.png",1,53,0,73,"Flip",1543512643
"../static/145/rc_vocab_145_82.png","Practice","../static/145/rc_vocab_145_83.png",1,54,0,73,"Next Card",1543512645
"../static/145/rc_vocab_145_82.png","Practice","../static/145/rc_vocab_145_83.png",1,54,0,73,"Flip",1543512647
"../static/145/rc_vocab_145_120.png","Practice","../static/145/rc_vocab_145_121.png",1,55,0,73,"Next Card",1543512654
"../static/145/rc_vocab_145_120.png","Practice","../static/145/rc_vocab_145_121.png",1,55,0,73,"Flip",1543512655
"../static/145/rc_vocab_145_140.png","Practice","../static/145/rc_vocab_145_141.png",1,56,0,73,"Next Card",1543512658
"../static/145/rc_vocab_145_140.png","Practice","../static/145/rc_vocab_145_141.png",1,56,0,73,"Flip",1543512660
"../static/145/rc_vocab_145_52.png","Practice","../static/145/rc_vocab_145_53.png",1,57,0,73,"Next Card",1543512665
"../static/145/rc_vocab_145_52.png","Practice","../static/145/rc_vocab_145_53.png",1,57,0,73,"Flip",1543512667
"../static/145/rc_vocab_145_36.png","Practice","../static/145/rc_vocab_145_37.png",1,58,0,73,"Next Card",1543512670
"../static/145/rc_vocab_145_36.png","Practice","../static/145/rc_vocab_145_37.png",1,58,0,73,"Flip",1543512672
"../static/145/rc_vocab_145_88.png","Practice","../static/145/rc_vocab_145_89.png",1,59,0,73,"Next Card",1543512674
"../static/145/rc_vocab_145_88.png","Practice","../static/145/rc_vocab_145_89.png",1,59,0,73,"Flip",1543512676
"../static/145/rc_vocab_145_58.png","Practice","../static/145/rc_vocab_145_59.png",1,60,0,73,"Next Card",1543512682
"../static/145/rc_vocab_145_58.png","Practice","../static/145/rc_vocab_145_59.png",1,60,0,73,"Flip",1543512685
"../static/145/rc_vocab_145_48.png","Practice","../static/145/rc_vocab_145_49.png",1,61,0,73,"Next Card",1543512697
"../static/145/rc_vocab_145_48.png","Practice","../static/145/rc_vocab_145_49.png",1,61,0,73,"Flip",1543512699
"../static/145/rc_vocab_145_2.png","Practice","../static/145/rc_vocab_145_3.png",1,62,0,73,"Next Card",1543512703
"../static/145/rc_vocab_145_2.png","Practice","../static/145/rc_vocab_145_3.png",1,62,0,73,"Flip",1543512704
"../static/145/rc_vocab_145_66.png","Practice","../static/145/rc_vocab_145_67.png",1,63,0,73,"Next Card",1543512707
"../static/145/rc_vocab_145_66.png","Practice","../static/145/rc_vocab_145_67.png",1,63,0,73,"Flip",1543512709
"../static/145/rc_vocab_145_8.png","Practice","../static/145/rc_vocab_145_9.png",1,64,0,73,"Next Card",1543512711
"../static/145/rc_vocab_145_8.png","Practice","../static/145/rc_vocab_145_9.png",1,64,0,73,"Flip",1543512712
"../static/145/rc_vocab_145_86.png","Practice","../static/145/rc_vocab_145_87.png",1,65,0,73,"Next Card",1543512718
"../static/145/rc_vocab_145_86.png","Practice","../static/145/rc_vocab_145_87.png",1,65,0,73,"Flip",1543512720
"../static/145/rc_vocab_145_32.png","Practice","../static/145/rc_vocab_145_33.png",1,66,0,73,"Next Card",1543512721
"../static/145/rc_vocab_145_32.png","Practice","../static/145/rc_vocab_145_33.png",1,66,0,73,"Flip",1543512723
"../static/145/rc_vocab_145_64.png","Practice","../static/145/rc_vocab_145_65.png",1,67,0,73,"Next Card",1543512725
"../static/145/rc_vocab_145_64.png","Practice","../static/145/rc_vocab_145_65.png",1,67,0,73,"Flip",1543512728
"../static/145/rc_vocab_145_128.png","Practice","../static/145/rc_vocab_145_129.png",1,68,0,73,"Next Card",1543512729
"../static/145/rc_vocab_145_128.png","Practice","../static/145/rc_vocab_145_129.png",1,68,0,73,"Flip",1543512730
"../static/145/rc_vocab_145_118.png","Practice","../static/145/rc_vocab_145_119.png",1,69,0,73,"Next Card",1543512732
"../static/145/rc_vocab_145_118.png","Practice","../static/145/rc_vocab_145_119.png",1,69,0,73,"Flip",1543512735
